DATE,SPX Close,VIX CLOSE,Predicted Price,minus,signal,7 day price,delta VIX,delta SPX,比率,buy price,7 day - buy price,buy-7day,CALL上次交易日期,CALL可交易訊號,CALL實際交易,CALL收益率,CALL累積收益率,call手續費,CALL交易次數,PUT上次交易日期,PUT可交易訊號,PUT實際交易,PUT收益率,PUT累積收益率,put 手續費,PUT交易次數
2010/3/2,1118.310059,19.06,19.37949,-0.31949,,,-0.2,2.600098,-13.00049,,,,2010/2/23,可交易,,,1.04,1,2,2010/2/26,不可交易,,,1.03,5,1
2010/3/3,1118.790039,18.83,19.120283,-0.290283,,,-0.23,0.47998,-2.086869565,,,,2010/2/23,可交易,,,1.04,1,2,2010/2/26,不可交易,,,1.03,5,1
2010/3/4,1122.969971,18.72,19.102406,-0.382406,,,-0.11,4.179932,-37.99938182,,,,2010/2/23,可交易,,,1.04,1,2,2010/2/26,不可交易,,,1.03,5,1
2010/3/5,1138.699951,17.42,19.092388,-1.672388,PUT,1149.98999,-1.3,15.72998,-12.09998462,1133.699951,,,2010/2/23,可交易,,,1.04,1,2,2010/3/5,可交易,,,1.03,6,1
2010/3/8,1138.5,17.79,18.216759,-0.426759,,,0.37,-0.199951,-0.540408108,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/5,不可交易,,,1.03,6,1
2010/3/9,1140.449951,17.92,18.125475,-0.205475,,,0.13,1.949951,14.99962308,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/5,不可交易,,,1.03,6,1
2010/3/10,1145.609985,18.57,18.222532,0.347468,,,0.65,5.160034,7.938513846,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/5,不可交易,,,1.03,6,1
2010/3/11,1150.23999,18.06,18.440832,-0.380832,,,-0.51,4.630005,-9.078441176,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/5,不可交易,,,1.03,6,1
2010/3/12,1149.98999,17.58,18.552114,-0.972114,,,-0.48,-0.25,0.520833333,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/5,可交易,,,1.03,6,1
2010/3/15,1150.51001,18,17.993778,0.006222,,,0.42,0.52002,1.238142857,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/5,可交易,,,1.03,6,1
2010/3/16,1159.459961,17.69,18.209665,-0.519665,,,-0.31,8.949951,-28.87080968,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/5,可交易,,,1.03,6,1
2010/3/17,1166.209961,16.91,17.97115,-1.06115,PUT,1167.719971,-0.78,6.75,-8.653846154,1161.209961,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/3/18,1165.829956,16.62,17.206144,-0.586144,,,-0.29,-0.380005,1.310362069,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,不可交易,,,1.03,7,1
2010/3/19,1159.900024,16.97,16.900696,0.069304,,,0.35,-5.929932,-16.94266286,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,不可交易,,,1.03,7,1
2010/3/22,1165.810059,16.87,17.335384,-0.465384,,,-0.1,5.910035,-59.10035,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,不可交易,,,1.03,7,1
2010/3/23,1174.170044,16.35,17.13423,-0.78423,,,-0.52,8.359985,-16.07689423,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,不可交易,,,1.03,7,1
2010/3/24,1167.719971,17.55,16.610863,0.939137,,,1.2,-6.450073,-5.375060833,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/3/25,1165.72998,18.4,17.78975,0.61025,,,0.85,-1.989991,-2.341165882,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/3/26,1166.589966,17.77,18.245358,-0.475358,,,-0.63,0.859986,-1.365057143,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/3/29,1173.219971,17.59,17.931547,-0.341547,,,-0.18,6.630005,-36.83336111,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/3/30,1173.27002,17.13,17.800331,-0.670331,,,-0.46,0.050049,-0.108802174,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/3/31,1169.430054,17.59,17.570333,0.019667,,,0.46,-3.839966,-8.347752174,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/4/1,1178.099976,17.47,17.830984,-0.360984,,,-0.12,8.669922,-72.24935,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/4/5,1187.439941,17.02,17.85454,-0.83454,,,-0.45,9.339965,-20.75547778,,,,2010/2/23,可交易,,,1.04,1,2,2010/3/17,可交易,,,1.03,7,1
2010/4/6,1189.439941,16.23,17.570919,-1.340919,PUT,1197.300049,-0.79,2,-2.53164557,1184.439941,,,2010/2/23,可交易,,,1.04,1,2,2010/4/6,可交易,,,1.03,8,1
2010/4/7,1182.449951,16.62,16.94629,-0.32629,,,0.39,-6.98999,-17.92305128,,,,2010/2/23,可交易,,,1.04,1,2,2010/4/6,不可交易,,,1.03,8,1
2010/4/8,1186.439941,16.48,17.120047,-0.640047,,,-0.14,3.98999,-28.49992857,,,,2010/2/23,可交易,,,1.04,1,2,2010/4/6,不可交易,,,1.03,8,1
2010/4/9,1194.369995,16.14,17.181887,-1.041887,PUT,1192.130005,-0.34,7.930054,-23.32368824,1189.369995,,,2010/2/23,可交易,,,1.04,1,2,2010/4/6,不可交易,,,1.03,8,1
2010/4/12,1196.47998,15.58,16.623434,-1.043434,PUT,1197.52002,-0.56,2.109985,-3.767830357,1191.47998,,,2010/2/23,可交易,,,1.04,1,2,2010/4/6,不可交易,,,1.03,8,1
2010/4/13,1197.300049,16.2,16.221828,-0.021828,,,0.62,0.820069,1.322691935,,,,2010/2/23,可交易,,,1.04,1,2,2010/4/6,可交易,,,1.03,8,1
2010/4/14,1210.650024,15.59,16.8232,-1.2332,PUT,1205.939941,-0.61,13.349975,-21.88520492,1205.650024,,,2010/2/23,可交易,,,1.04,1,2,2010/4/14,可交易,,,1.03,9,1
2010/4/15,1211.670044,15.89,16.32146,-0.43146,,,0.3,1.02002,3.400066667,,,,2010/2/23,可交易,,,1.04,1,2,2010/4/14,不可交易,,,1.03,9,1
2010/4/16,1192.130005,18.36,16.355898,2.004102,CAll,1217.280029,2.47,-19.540039,-7.910946964,1197.130005,20.15,,2010/4/16,可交易,20.15,0.02,1.04,1,3,2010/4/14,不可交易,,,1.03,9,1
2010/4/19,1197.52002,17.34,18.39422,-1.05422,PUT,1212.050049,-1.02,5.390015,-5.284328431,1192.52002,,,2010/4/16,不可交易,,,1.06,1,3,2010/4/14,不可交易,,,1.03,9,1
2010/4/20,1207.170044,15.73,17.913088,-2.183088,PUT,1183.709961,-1.61,9.650024,-5.993803727,1202.170044,,18.460083,2010/4/16,不可交易,,,1.06,1,3,2010/4/14,不可交易,,,1.03,9,1
2010/4/21,1205.939941,16.32,16.428417,-0.108417,,,0.59,-1.230103,-2.084920339,,,,2010/4/16,不可交易,,,1.06,1,3,2010/4/14,可交易,,,1.03,9,1
2010/4/22,1208.670044,16.47,16.696497,-0.226497,,,0.15,2.730103,18.20068667,,,,2010/4/16,不可交易,,,1.06,1,3,2010/4/14,可交易,,,1.03,9,1
2010/4/23,1217.280029,16.62,17.105902,-0.485902,,,0.15,8.609985,57.3999,,,,2010/4/16,可交易,,,1.06,1,3,2010/4/14,可交易,,,1.03,9,1
2010/4/26,1212.050049,17.47,17.00144,0.46856,,,0.85,-5.22998,-6.152917647,,,,2010/4/16,可交易,,,1.06,1,3,2010/4/14,可交易,,,1.03,9,1
2010/4/27,1183.709961,22.81,17.653896,5.156104,CAll,1173.599976,5.34,-28.340088,-5.307132584,1188.709961,,,2010/4/27,可交易,,,1.06,2,3,2010/4/14,可交易,,,1.03,9,1
2010/4/28,1191.359985,21.08,22.457342,-1.377342,PUT,1165.869995,-1.73,7.650024,-4.421979191,1186.359985,,20.48999,2010/4/27,不可交易,,,1.06,2,3,2010/4/28,可交易,20.49,0.02,1.03,9,2
2010/4/29,1206.780029,18.44,20.875761,-2.435761,PUT,1128.150024,-2.64,15.420044,-5.840925758,1201.780029,,73.630005,2010/4/27,不可交易,,,1.06,2,3,2010/4/28,不可交易,,,1.05,9,2
2010/4/30,1186.689941,22.05,18.589928,3.460072,CAll,1110.880005,3.61,-20.090088,-5.56512133,1191.689941,,,2010/4/27,不可交易,,,1.06,2,3,2010/4/28,不可交易,,,1.05,9,2
2010/5/3,1202.26001,20.19,21.40009,-1.21009,PUT,1159.72998,-1.86,15.570069,-8.371004839,1197.26001,,37.53003,2010/4/27,不可交易,,,1.06,2,3,2010/4/28,不可交易,,,1.05,9,2
2010/5/4,1173.599976,23.84,20.201443,3.638557,CAll,1155.790039,3.65,-28.660034,-7.85206411,1178.599976,,,2010/5/4,可交易,,,1.06,3,3,2010/4/28,不可交易,,,1.05,9,2
2010/5/5,1165.869995,24.91,23.765162,1.144838,CAll,1171.670044,1.07,-7.729981,-7.224281308,1170.869995,0.8,,2010/5/4,不可交易,,,1.06,3,3,2010/4/28,可交易,,,1.05,9,2
2010/5/6,1128.150024,32.8,24.75587,8.04413,CAll,1157.439941,7.89,-37.719971,-4.780731432,1133.150024,24.29,,2010/5/4,不可交易,,,1.06,3,3,2010/4/28,可交易,,,1.05,9,2
2010/5/7,1110.880005,40.95,33.757942,7.192058,CAll,1135.680054,8.15,-17.270019,-2.119020736,1115.880005,19.8,,2010/5/4,不可交易,,,1.06,3,3,2010/4/28,可交易,,,1.05,9,2
2010/5/10,1159.72998,28.84,38.714867,-9.874867,PUT,1136.939941,-12.11,48.849975,-4.033854253,1154.72998,,17.790039,2010/5/4,不可交易,,,1.06,3,3,2010/5/10,可交易,17.79,0.02,1.05,9,3
2010/5/11,1155.790039,28.32,25.525791,2.794209,CAll,1120.800049,-0.52,-3.939941,7.576809615,1160.790039,,,2010/5/11,可交易,,,1.06,4,3,2010/5/10,不可交易,,,1.07,9,3
2010/5/12,1171.670044,25.52,27.182718,-1.662718,PUT,1115.050049,-2.8,15.880005,-5.671430357,1166.670044,,51.619995,2010/5/11,不可交易,,,1.06,4,3,2010/5/10,不可交易,,,1.07,9,3
2010/5/13,1157.439941,26.68,24.79471,1.88529,CAll,1071.589966,1.16,-14.230103,-12.26733017,1162.439941,,,2010/5/11,不可交易,,,1.06,4,3,2010/5/10,不可交易,,,1.07,9,3
2010/5/14,1135.680054,31.24,26.35942,4.88058,CAll,1087.689941,4.56,-21.759887,-4.771905044,1140.680054,,,2010/5/11,不可交易,,,1.06,4,3,2010/5/10,不可交易,,,1.07,9,3
2010/5/17,1136.939941,30.84,31.560865,-0.720865,,,-0.4,1.259887,-3.1497175,,,,2010/5/11,不可交易,,,1.06,4,3,2010/5/10,可交易,,,1.07,9,3
2010/5/18,1120.800049,33.55,31.36573,2.18427,CAll,1074.030029,2.71,-16.139892,-5.955679705,1125.800049,,,2010/5/18,可交易,,,1.06,5,3,2010/5/10,可交易,,,1.07,9,3
2010/5/19,1115.050049,35.32,32.866554,2.453446,CAll,1067.949951,1.77,-5.75,-3.248587571,1120.050049,,,2010/5/18,不可交易,,,1.06,5,3,2010/5/10,可交易,,,1.07,9,3
2010/5/20,1071.589966,45.79,34.712826,11.077174,CAll,1103.060059,10.47,-43.460083,-4.150915282,1076.589966,26.47,,2010/5/18,不可交易,,,1.06,5,3,2010/5/10,可交易,,,1.07,9,3
2010/5/21,1087.689941,40.1,44.15255,-4.05255,PUT,1089.410034,-5.69,16.099975,-2.82952109,1082.689941,,,2010/5/18,不可交易,,,1.06,5,3,2010/5/21,可交易,,,1.07,10,3
2010/5/24,1073.650024,38.32,38.09639,0.22361,,,-1.78,-14.039917,7.88759382,,,,2010/5/18,不可交易,,,1.06,5,3,2010/5/21,不可交易,,,1.07,10,3
2010/5/25,1074.030029,34.61,37.62192,-3.01192,PUT,1070.709961,-3.71,0.380005,-0.102427224,1069.030029,,,2010/5/18,可交易,,,1.06,5,3,2010/5/21,不可交易,,,1.07,10,3
2010/5/26,1067.949951,35.02,35.33655,-0.31655,,,0.41,-6.080078,-14.82945854,,,,2010/5/18,可交易,,,1.06,5,3,2010/5/21,不可交易,,,1.07,10,3
2010/5/27,1103.060059,29.68,34.30277,-4.62277,PUT,1102.829956,-5.34,35.110108,-6.574926592,1098.060059,,,2010/5/18,可交易,,,1.06,5,3,2010/5/21,不可交易,,,1.07,10,3
2010/5/28,1089.410034,32.07,29.726622,2.343378,CAll,1064.880005,2.39,-13.650025,-5.711307531,1094.410034,,,2010/5/28,可交易,,,1.06,6,3,2010/5/21,可交易,,,1.07,10,3
2010/6/1,1070.709961,35.54,32.890316,2.649684,CAll,1062,3.47,-18.700073,-5.389070029,1075.709961,,,2010/5/28,不可交易,,,1.06,6,3,2010/5/21,可交易,,,1.07,10,3
2010/6/2,1098.380005,30.17,35.174988,-5.004988,PUT,1055.689941,-5.37,27.670044,-5.15270838,1093.380005,,37.690064,2010/5/28,不可交易,,,1.06,6,3,2010/6/2,可交易,37.69,0.04,1.07,10,4
2010/6/3,1102.829956,29.46,30.242645,-0.782645,,,-0.71,4.449951,-6.26753662,,,,2010/5/28,不可交易,,,1.06,6,3,2010/6/2,不可交易,,,1.11,10,4
2010/6/4,1064.880005,35.48,30.250952,5.229048,CAll,1091.599976,6.02,-37.949951,-6.303978571,1069.880005,21.72,,2010/6/4,可交易,21.72,0.03,1.06,6,4,2010/6/2,不可交易,,,1.11,10,4
2010/6/7,1050.469971,36.57,35.545727,1.024273,CAll,1089.630005,1.09,-14.410034,-13.22021468,1055.469971,34.16,,2010/6/4,不可交易,,,1.08,6,4,2010/6/2,不可交易,,,1.11,10,4
2010/6/8,1062,33.7,35.52998,-1.82998,PUT,1115.22998,-2.87,11.530029,-4.017431707,1057,,,2010/6/4,不可交易,,,1.08,6,4,2010/6/2,不可交易,,,1.11,10,4
2010/6/9,1055.689941,33.73,33.296448,0.433552,,,0.03,-6.310059,-210.3353,,,,2010/6/4,不可交易,,,1.08,6,4,2010/6/2,可交易,,,1.11,10,4
2010/6/10,1086.839966,30.57,32.96565,-2.39565,PUT,1116.040039,-3.16,31.150025,-9.857602848,1081.839966,,,2010/6/4,不可交易,,,1.08,6,4,2010/6/10,可交易,,,1.11,11,4
2010/6/11,1091.599976,28.79,29.904781,-1.114781,PUT,1117.51001,-1.78,4.76001,-2.674162921,1086.599976,,,2010/6/4,可交易,,,1.08,6,4,2010/6/10,不可交易,,,1.11,11,4
2010/6/14,1089.630005,28.58,28.907804,-0.327804,,,-0.21,-1.969971,9.380814286,,,,2010/6/4,可交易,,,1.08,6,4,2010/6/10,不可交易,,,1.11,11,4
2010/6/15,1115.22998,25.87,28.387674,-2.517674,PUT,1095.310059,-2.71,25.599975,-9.44648524,1110.22998,,14.919921,2010/6/4,可交易,,,1.08,6,4,2010/6/10,不可交易,,,1.11,11,4
2010/6/16,1114.609985,25.92,26.21952,-0.29952,,,0.05,-0.619995,-12.3999,,,,2010/6/4,可交易,,,1.08,6,4,2010/6/10,不可交易,,,1.11,11,4
2010/6/17,1116.040039,25.05,26.164173,-1.114173,PUT,1073.689941,-0.87,1.430054,-1.64374023,1111.040039,,37.350098,2010/6/4,可交易,,,1.08,6,4,2010/6/17,可交易,37.35,0.04,1.11,11,5
2010/6/18,1117.51001,23.95,25.465603,-1.515603,PUT,1076.76001,-1.1,1.469971,-1.336337273,1112.51001,,35.75,2010/6/4,可交易,,,1.08,6,4,2010/6/17,不可交易,,,1.16,11,5
2010/6/21,1113.199951,24.88,24.369009,0.510991,,,0.93,-4.310059,-4.634472043,,,,2010/6/4,可交易,,,1.08,6,4,2010/6/17,不可交易,,,1.16,11,5
2010/6/22,1095.310059,27.05,24.965174,2.084826,CAll,1041.23999,2.17,-17.889892,-8.244189862,1100.310059,,,2010/6/22,可交易,,,1.08,7,4,2010/6/17,不可交易,,,1.16,11,5
2010/6/23,1092.040039,26.91,26.837103,0.072897,,,-0.14,-3.27002,23.35728571,,,,2010/6/22,不可交易,,,1.08,7,4,2010/6/17,不可交易,,,1.16,11,5
2010/6/24,1073.689941,29.74,26.791607,2.948393,CAll,1027.369995,2.83,-18.350098,-6.484133569,1078.689941,,,2010/6/22,不可交易,,,1.08,7,4,2010/6/17,可交易,,,1.16,11,5
2010/6/25,1076.76001,28.53,29.090334,-0.560334,,,-1.21,3.070069,-2.537247107,,,,2010/6/22,不可交易,,,1.08,7,4,2010/6/17,可交易,,,1.16,11,5
2010/6/28,1074.569946,29,27.914322,1.085678,CAll,0,0.47,-2.190064,-4.659710638,1079.569946,,,2010/6/22,不可交易,,,1.08,7,4,2010/6/17,可交易,,,1.16,11,5
2010/6/29,1041.23999,34.13,28.354841,5.775159,CAll,1028.060059,5.13,-33.329956,-6.497067446,1046.23999,,,2010/6/29,可交易,,,1.08,8,4,2010/6/17,可交易,,,1.16,11,5
2010/6/30,1030.709961,34.54,33.550537,0.989463,,,0.41,-10.530029,-25.68299756,,,,2010/6/29,不可交易,,,1.08,8,4,2010/6/17,可交易,,,1.16,11,5
2010/7/1,1027.369995,32.86,32.602764,0.257236,,,-1.68,-3.339966,1.988075,,,,2010/6/29,不可交易,,,1.08,8,4,2010/6/17,可交易,,,1.16,11,5
2010/7/2,1022.580017,30.12,32.64025,-2.52025,PUT,1077.959961,-2.74,-4.789978,1.748167153,1017.580017,,,2010/6/29,不可交易,,,1.08,8,4,2010/7/2,可交易,,,1.16,12,5
2010/7/6,1028.060059,29.65,29.235037,0.414963,,,-0.47,5.480042,-11.65966383,,,,2010/6/29,可交易,,,1.08,8,4,2010/7/2,不可交易,,,1.16,12,5
2010/7/7,1060.27002,26.84,29.604475,-2.764475,PUT,1095.170044,-2.81,32.209961,-11.46261957,1055.27002,,,2010/6/29,可交易,,,1.08,8,4,2010/7/2,不可交易,,,1.16,12,5
2010/7/8,1070.25,25.71,26.843744,-1.133744,PUT,1096.47998,-1.13,9.97998,-8.831840708,1065.25,,,2010/6/29,可交易,,,1.08,8,4,2010/7/2,不可交易,,,1.16,12,5
2010/7/9,1077.959961,24.98,26.08206,-1.10206,PUT,1064.880005,-0.73,7.709961,-10.56159041,1072.959961,,8.079956,2010/6/29,可交易,,,1.08,8,4,2010/7/9,可交易,8.08,0.01,1.16,12,6
2010/7/12,1078.75,24.43,25.245876,-0.815876,,,-0.55,0.790039,-1.436434545,,,,2010/6/29,可交易,,,1.08,8,4,2010/7/9,不可交易,,,1.17,12,6
2010/7/13,1095.339966,24.56,24.754097,-0.194097,,,0.13,16.589966,127.6151231,,,,2010/6/29,可交易,,,1.08,8,4,2010/7/9,不可交易,,,1.17,12,6
2010/7/14,1095.170044,24.89,24.630278,0.259722,,,0.33,-0.169922,-0.514915152,,,,2010/6/29,可交易,,,1.08,8,4,2010/7/9,不可交易,,,1.17,12,6
2010/7/15,1096.47998,25.14,24.946371,0.193629,,,0.25,1.309936,5.239744,,,,2010/6/29,可交易,,,1.08,8,4,2010/7/9,不可交易,,,1.17,12,6
2010/7/16,1064.880005,26.25,25.514875,0.735125,,,1.11,-31.599975,-28.46844595,,,,2010/6/29,可交易,,,1.08,8,4,2010/7/9,可交易,,,1.17,12,6
2010/7/19,1071.25,25.97,26.695976,-0.725976,,,-0.28,6.369995,-22.74998214,,,,2010/6/29,可交易,,,1.08,8,4,2010/7/9,可交易,,,1.17,12,6
2010/7/20,1083.47998,23.93,25.808723,-1.878723,PUT,1113.839966,-2.04,12.22998,-5.995088235,1078.47998,,,2010/6/29,可交易,,,1.08,8,4,2010/7/20,可交易,,,1.17,13,6
2010/7/21,1069.589966,25.64,24.12294,1.51706,CAll,1106.130005,1.71,-13.890014,-8.122815205,1074.589966,31.54,,2010/7/21,可交易,31.54,0.03,1.08,8,5,2010/7/20,不可交易,,,1.17,13,6
